code,parent_code,name,code_path,name_path
110100,110000,北京,CHN/110000/110100,中国-北京-北京
110100111,110100,东城,area/CHN/110000/110100/110100111,中国-北京-北京-东城
110100112,110100,西城,area/CHN/110000/110100/110100112,中国-北京-北京-西城
110100115,110100,朝阳,area/CHN/110000/110100/110100115,中国-北京-北京-朝阳
110100116,110100,丰台,area/CHN/110000/110100/110100116,中国-北京-北京-丰台
110100117,110100,石景山,area/CHN/110000/110100/110100117,中国-北京-北京-石景山
110100118,110100,海淀,area/CHN/110000/110100/110100118,中国-北京-北京-海淀
110100119,110100,门头沟,area/CHN/110000/110100/110100119,中国-北京-北京-门头沟
1101001111,110100,房山,area/CHN/110000/110100/1101001111,中国-北京-北京-房山
1101001112,110100,通州,area/CHN/110000/110100/1101001112,中国-北京-北京-通州
1101001113,110100,顺义,area/CHN/110000/110100/1101001113,中国-北京-北京-顺义
1101001121,110100,昌平,area/CHN/110000/110100/1101001121,中国-北京-北京-昌平
1101001124,110100,大兴,area/CHN/110000/110100/1101001124,中国-北京-北京-大兴
1101001126,110100,平谷,area/CHN/110000/110100/1101001126,中国-北京-北京-平谷
1101001127,110100,怀柔,area/CHN/110000/110100/1101001127,中国-北京-北京-怀柔
1101001128,110100,密云,area/CHN/110000/110100/1101001128,中国-北京-北京-密云
1101001129,110100,延庆,area/CHN/110000/110100/1101001129,中国-北京-北京-延庆
120100,120000,天津,area/CHN/120000/120100,中国-天津-天津
120100121,120100,和平,area/CHN/120000/120100/120100121,中国-天津-天津-和平
120100122,120100,河东,area/CHN/120000/120100/120100122,中国-天津-天津-河东
120100123,120100,河西,area/CHN/120000/120100/120100123,中国-天津-天津-河西
120100124,120100,南开,area/CHN/120000/120100/120100124,中国-天津-天津-南开
120100125,120100,河北,area/CHN/120000/120100/120100125,中国-天津-天津-河北
120100126,120100,红桥,area/CHN/120000/120100/120100126,中国-天津-天津-红桥
1201001226,120100,滨海新区,area/CHN/120000/120100/1201001226,中国-天津-天津-滨海新区
1201001210,120100,东丽,area/CHN/120000/120100/1201001210,中国-天津-天津-东丽
1201001211,120100,西青,area/CHN/120000/120100/1201001211,中国-天津-天津-西青
1201001212,120100,津南,area/CHN/120000/120100/1201001212,中国-天津-天津-津南
1201001213,120100,北辰,area/CHN/120000/120100/1201001213,中国-天津-天津-北辰
1201001221,120100,宁河,area/CHN/120000/120100/1201001221,中国-天津-天津-宁河
1201001222,120100,武清,area/CHN/120000/120100/1201001222,中国-天津-天津-武清
1201001223,120100,静海,area/CHN/120000/120100/1201001223,中国-天津-天津-静海
1201001224,120100,宝坻,area/CHN/120000/120100/1201001224,中国-天津-天津-宝坻
1201001225,120100,蓟县,area/CHN/120000/120100/1201001225,中国-天津-天津-蓟县
130100,130000,石家庄,area/CHN/130000/130100,中国-河北-石家庄
130200,130000,唐山,area/CHN/130000/130200,中国-河北-唐山
130300,130000,秦皇岛,area/CHN/130000/130300,中国-河北-秦皇岛
130400,130000,邯郸,area/CHN/130000/130400,中国-河北-邯郸
130500,130000,邢台,area/CHN/130000/130500,中国-河北-邢台
130600,130000,保定,area/CHN/130000/130600,中国-河北-保定
130700,130000,张家口,area/CHN/130000/130700,中国-河北-张家口
130800,130000,承德,area/CHN/130000/130800,中国-河北-承德
130900,130000,沧州,area/CHN/130000/130900,中国-河北-沧州
131000,130000,廊坊,area/CHN/130000/131000,中国-河北-廊坊
131100,130000,衡水,area/CHN/130000/131100,中国-河北-衡水
1301002,130100,长安区,area/CHN/130000/130100/1301002,中国-河北-石家庄-长安区
1301003,130100,桥东区,area/CHN/130000/130100/1301003,中国-河北-石家庄-桥东区
1301004,130100,桥西区,area/CHN/130000/130100/1301004,中国-河北-石家庄-桥西区
1301005,130100,新华区,area/CHN/130000/130100/1301005,中国-河北-石家庄-新华区
1301007,130100,井陉矿区,area/CHN/130000/130100/1301007,中国-河北-石家庄-井陉矿区
1301008,130100,裕华区,area/CHN/130000/130100/1301008,中国-河北-石家庄-裕华区
13010021,130100,井陉县,area/CHN/130000/130100/13010021,中国-河北-石家庄-井陉县
13010023,130100,正定县,area/CHN/130000/130100/13010023,中国-河北-石家庄-正定县
13010024,130100,栾城县,area/CHN/130000/130100/13010024,中国-河北-石家庄-栾城县
13010025,130100,行唐县,area/CHN/130000/130100/13010025,中国-河北-石家庄-行唐县
13010026,130100,灵寿县,area/CHN/130000/130100/13010026,中国-河北-石家庄-灵寿县
13010027,130100,高邑县,area/CHN/130000/130100/13010027,中国-河北-石家庄-高邑县
13010028,130100,深泽县,area/CHN/130000/130100/13010028,中国-河北-石家庄-深泽县
13010029,130100,赞皇县,area/CHN/130000/130100/13010029,中国-河北-石家庄-赞皇县
13010030,130100,无极县,area/CHN/130000/130100/13010030,中国-河北-石家庄-无极县
13010031,130100,平山县,area/CHN/130000/130100/13010031,中国-河北-石家庄-平山县
13010032,130100,元氏县,area/CHN/130000/130100/13010032,中国-河北-石家庄-元氏县
13010033,130100,赵县,area/CHN/130000/130100/13010033,中国-河北-石家庄-赵县
13010081,130100,辛集市,area/CHN/130000/130100/13010081,中国-河北-石家庄-辛集市
13010082,130100,藁城市,area/CHN/130000/130100/13010082,中国-河北-石家庄-藁城市
13010083,130100,晋州市,area/CHN/130000/130100/13010083,中国-河北-石家庄-晋州市
13010084,130100,新乐市,area/CHN/130000/130100/13010084,中国-河北-石家庄-新乐市
13010085,130100,鹿泉市,area/CHN/130000/130100/13010085,中国-河北-石家庄-鹿泉市
1302002,130200,路南区,area/CHN/130000/130200/1302002,中国-河北-唐山-路南区
1302003,130200,路北区,area/CHN/130000/130200/1302003,中国-河北-唐山-路北区
1302004,130200,古冶区,area/CHN/130000/130200/1302004,中国-河北-唐山-古冶区
1302005,130200,开平区,area/CHN/130000/130200/1302005,中国-河北-唐山-开平区
1302007,130200,丰南区,area/CHN/130000/130200/1302007,中国-河北-唐山-丰南区
1302008,130200,丰润区,area/CHN/130000/130200/1302008,中国-河北-唐山-丰润区
13020023,130200,滦　县,area/CHN/130000/130200/13020023,中国-河北-唐山-滦　县
13020024,130200,滦南县,area/CHN/130000/130200/13020024,中国-河北-唐山-滦南县
13020025,130200,乐亭县,area/CHN/130000/130200/13020025,中国-河北-唐山-乐亭县
13020027,130200,迁西县,area/CHN/130000/130200/13020027,中国-河北-唐山-迁西县
13020029,130200,玉田县,area/CHN/130000/130200/13020029,中国-河北-唐山-玉田县
13020030,130200,唐海县,area/CHN/130000/130200/13020030,中国-河北-唐山-唐海县
13020081,130200,遵化市,area/CHN/130000/130200/13020081,中国-河北-唐山-遵化市
13020083,130200,迁安市,area/CHN/130000/130200/13020083,中国-河北-唐山-迁安市
1303002,130300,海港区,area/CHN/130000/130300/1303002,中国-河北-秦皇岛-海港区
1303003,130300,山海关区,area/CHN/130000/130300/1303003,中国-河北-秦皇岛-山海关区
1303004,130300,北戴河区,area/CHN/130000/130300/1303004,中国-河北-秦皇岛-北戴河区
13030021,130300,青龙满族自治县,area/CHN/130000/130300/13030021,中国-河北-秦皇岛-青龙满族自治县
13030022,130300,昌黎县,area/CHN/130000/130300/13030022,中国-河北-秦皇岛-昌黎县
13030023,130300,抚宁县,area/CHN/130000/130300/13030023,中国-河北-秦皇岛-抚宁县
13030024,130300,卢龙县,area/CHN/130000/130300/13030024,中国-河北-秦皇岛-卢龙县
1304002,130400,邯山区,area/CHN/130000/130400/1304002,中国-河北-邯郸-邯山区
1304003,130400,丛台区,area/CHN/130000/130400/1304003,中国-河北-邯郸-丛台区
1304004,130400,复兴区,area/CHN/130000/130400/1304004,中国-河北-邯郸-复兴区
1304006,130400,峰峰矿区,area/CHN/130000/130400/1304006,中国-河北-邯郸-峰峰矿区
13040021,130400,邯郸县,area/CHN/130000/130400/13040021,中国-河北-邯郸-邯郸县
13040023,130400,临漳县,area/CHN/130000/130400/13040023,中国-河北-邯郸-临漳县
13040024,130400,成安县,area/CHN/130000/130400/13040024,中国-河北-邯郸-成安县
13040025,130400,大名县,area/CHN/130000/130400/13040025,中国-河北-邯郸-大名县
13040026,130400,涉　县,area/CHN/130000/130400/13040026,中国-河北-邯郸-涉　县
13040027,130400,磁　县,area/CHN/130000/130400/13040027,中国-河北-邯郸-磁　县
13040028,130400,肥乡县,area/CHN/130000/130400/13040028,中国-河北-邯郸-肥乡县
13040029,130400,永年县,area/CHN/130000/130400/13040029,中国-河北-邯郸-永年县
13040030,130400,邱　县,area/CHN/130000/130400/13040030,中国-河北-邯郸-邱　县
13040031,130400,鸡泽县,area/CHN/130000/130400/13040031,中国-河北-邯郸-鸡泽县
13040032,130400,广平县,area/CHN/130000/130400/13040032,中国-河北-邯郸-广平县
13040033,130400,馆陶县,area/CHN/130000/130400/13040033,中国-河北-邯郸-馆陶县
13040034,130400,魏　县,area/CHN/130000/130400/13040034,中国-河北-邯郸-魏　县
13040035,130400,曲周县,area/CHN/130000/130400/13040035,中国-河北-邯郸-曲周县
13040081,130400,武安市,area/CHN/130000/130400/13040081,中国-河北-邯郸-武安市
1305002,130500,桥东区,area/CHN/130000/130500/1305002,中国-河北-邢台-桥东区
1305003,130500,桥西区,area/CHN/130000/130500/1305003,中国-河北-邢台-桥西区
13050021,130500,邢台县,area/CHN/130000/130500/13050021,中国-河北-邢台-邢台县
13050022,130500,临城县,area/CHN/130000/130500/13050022,中国-河北-邢台-临城县
13050023,130500,内丘县,area/CHN/130000/130500/13050023,中国-河北-邢台-内丘县
13050024,130500,柏乡县,area/CHN/130000/130500/13050024,中国-河北-邢台-柏乡县
13050025,130500,隆尧县,area/CHN/130000/130500/13050025,中国-河北-邢台-隆尧县
13050026,130500,任　县,area/CHN/130000/130500/13050026,中国-河北-邢台-任　县
13050027,130500,南和县,area/CHN/130000/130500/13050027,中国-河北-邢台-南和县
13050028,130500,宁晋县,area/CHN/130000/130500/13050028,中国-河北-邢台-宁晋县
13050029,130500,巨鹿县,area/CHN/130000/130500/13050029,中国-河北-邢台-巨鹿县
13050030,130500,新河县,area/CHN/130000/130500/13050030,中国-河北-邢台-新河县
13050031,130500,广宗县,area/CHN/130000/130500/13050031,中国-河北-邢台-广宗县
13050032,130500,平乡县,area/CHN/130000/130500/13050032,中国-河北-邢台-平乡县
13050033,130500,威　县,area/CHN/130000/130500/13050033,中国-河北-邢台-威　县
13050034,130500,清河县,area/CHN/130000/130500/13050034,中国-河北-邢台-清河县
13050035,130500,临西县,area/CHN/130000/130500/13050035,中国-河北-邢台-临西县
13050081,130500,南宫市,area/CHN/130000/130500/13050081,中国-河北-邢台-南宫市
13050082,130500,沙河市,area/CHN/130000/130500/13050082,中国-河北-邢台-沙河市
1306002,130600,新市区,area/CHN/130000/130600/1306002,中国-河北-保定-新市区
1306003,130600,北市区,area/CHN/130000/130600/1306003,中国-河北-保定-北市区
1306004,130600,南市区,area/CHN/130000/130600/1306004,中国-河北-保定-南市区
13060021,130600,满城县,area/CHN/130000/130600/13060021,中国-河北-保定-满城县
13060022,130600,清苑县,area/CHN/130000/130600/13060022,中国-河北-保定-清苑县
13060023,130600,涞水县,area/CHN/130000/130600/13060023,中国-河北-保定-涞水县
13060024,130600,阜平县,area/CHN/130000/130600/13060024,中国-河北-保定-阜平县
13060025,130600,徐水县,area/CHN/130000/130600/13060025,中国-河北-保定-徐水县
13060026,130600,定兴县,area/CHN/130000/130600/13060026,中国-河北-保定-定兴县
13060027,130600,唐　县,area/CHN/130000/130600/13060027,中国-河北-保定-唐　县
13060028,130600,高阳县,area/CHN/130000/130600/13060028,中国-河北-保定-高阳县
13060029,130600,容城县,area/CHN/130000/130600/13060029,中国-河北-保定-容城县
13060030,130600,涞源县,area/CHN/130000/130600/13060030,中国-河北-保定-涞源县
13060031,130600,望都县,area/CHN/130000/130600/13060031,中国-河北-保定-望都县
13060032,130600,安新县,area/CHN/130000/130600/13060032,中国-河北-保定-安新县
13060033,130600,易　县,area/CHN/130000/130600/13060033,中国-河北-保定-易　县
13060034,130600,曲阳县,area/CHN/130000/130600/13060034,中国-河北-保定-曲阳县
13060035,130600,蠡　县,area/CHN/130000/130600/13060035,中国-河北-保定-蠡　县
13060036,130600,顺平县,area/CHN/130000/130600/13060036,中国-河北-保定-顺平县
13060037,130600,博野县,area/CHN/130000/130600/13060037,中国-河北-保定-博野县
13060038,130600,雄　县,area/CHN/130000/130600/13060038,中国-河北-保定-雄　县
13060081,130600,涿州市,area/CHN/130000/130600/13060081,中国-河北-保定-涿州市
13060082,130600,定州市,area/CHN/130000/130600/13060082,中国-河北-保定-定州市
13060083,130600,安国市,area/CHN/130000/130600/13060083,中国-河北-保定-安国市
13060084,130600,高碑店市,area/CHN/130000/130600/13060084,中国-河北-保定-高碑店市
1307002,130700,桥东区,area/CHN/130000/130700/1307002,中国-河北-张家口-桥东区
1307003,130700,桥西区,area/CHN/130000/130700/1307003,中国-河北-张家口-桥西区
1307005,130700,宣化区,area/CHN/130000/130700/1307005,中国-河北-张家口-宣化区
1307006,130700,下花园区,area/CHN/130000/130700/1307006,中国-河北-张家口-下花园区
13070021,130700,宣化县,area/CHN/130000/130700/13070021,中国-河北-张家口-宣化县
13070022,130700,张北县,area/CHN/130000/130700/13070022,中国-河北-张家口-张北县
13070023,130700,康保县,area/CHN/130000/130700/13070023,中国-河北-张家口-康保县
13070024,130700,沽源县,area/CHN/130000/130700/13070024,中国-河北-张家口-沽源县
13070025,130700,尚义县,area/CHN/130000/130700/13070025,中国-河北-张家口-尚义县
13070026,130700,蔚　县,area/CHN/130000/130700/13070026,中国-河北-张家口-蔚　县
13070027,130700,阳原县,area/CHN/130000/130700/13070027,中国-河北-张家口-阳原县
13070028,130700,怀安县,area/CHN/130000/130700/13070028,中国-河北-张家口-怀安县
13070029,130700,万全县,area/CHN/130000/130700/13070029,中国-河北-张家口-万全县
13070030,130700,怀来县,area/CHN/130000/130700/13070030,中国-河北-张家口-怀来县
13070031,130700,涿鹿县,area/CHN/130000/130700/13070031,中国-河北-张家口-涿鹿县
13070032,130700,赤城县,area/CHN/130000/130700/13070032,中国-河北-张家口-赤城县
13070033,130700,崇礼县,area/CHN/130000/130700/13070033,中国-河北-张家口-崇礼县
1308002,130800,双桥区,area/CHN/130000/130800/1308002,中国-河北-承德-双桥区
1308003,130800,双滦区,area/CHN/130000/130800/1308003,中国-河北-承德-双滦区
1308004,130800,鹰手营子矿区,area/CHN/130000/130800/1308004,中国-河北-承德-鹰手营子矿区
13080021,130800,承德县,area/CHN/130000/130800/13080021,中国-河北-承德-承德县
13080022,130800,兴隆县,area/CHN/130000/130800/13080022,中国-河北-承德-兴隆县
13080023,130800,平泉县,area/CHN/130000/130800/13080023,中国-河北-承德-平泉县
13080024,130800,滦平县,area/CHN/130000/130800/13080024,中国-河北-承德-滦平县
13080025,130800,隆化县,area/CHN/130000/130800/13080025,中国-河北-承德-隆化县
13080026,130800,丰宁满族自治县,area/CHN/130000/130800/13080026,中国-河北-承德-丰宁满族自治县
13080027,130800,宽城满族自治县,area/CHN/130000/130800/13080027,中国-河北-承德-宽城满族自治县
13080028,130800,围场满族蒙古族自治县,area/CHN/130000/130800/13080028,中国-河北-承德-围场满族蒙古族自治县
1309002,130900,新华区,area/CHN/130000/130900/1309002,中国-河北-沧州-新华区
1309003,130900,运河区,area/CHN/130000/130900/1309003,中国-河北-沧州-运河区
13090021,130900,沧　县,area/CHN/130000/130900/13090021,中国-河北-沧州-沧　县
13090022,130900,青　县,area/CHN/130000/130900/13090022,中国-河北-沧州-青　县
13090023,130900,东光县,area/CHN/130000/130900/13090023,中国-河北-沧州-东光县
13090024,130900,海兴县,area/CHN/130000/130900/13090024,中国-河北-沧州-海兴县
13090025,130900,盐山县,area/CHN/130000/130900/13090025,中国-河北-沧州-盐山县
13090026,130900,肃宁县,area/CHN/130000/130900/13090026,中国-河北-沧州-肃宁县
13090027,130900,南皮县,area/CHN/130000/130900/13090027,中国-河北-沧州-南皮县
13090028,130900,吴桥县,area/CHN/130000/130900/13090028,中国-河北-沧州-吴桥县
13090029,130900,献　县,area/CHN/130000/130900/13090029,中国-河北-沧州-献　县
13090030,130900,孟村回族自治县,area/CHN/130000/130900/13090030,中国-河北-沧州-孟村回族自治县
13090081,130900,泊头市,area/CHN/130000/130900/13090081,中国-河北-沧州-泊头市
13090082,130900,任丘市,area/CHN/130000/130900/13090082,中国-河北-沧州-任丘市
13090083,130900,黄骅市,area/CHN/130000/130900/13090083,中国-河北-沧州-黄骅市
13090084,130900,河间市,area/CHN/130000/130900/13090084,中国-河北-沧州-河间市
1310002,131000,安次区,area/CHN/130000/131000/1310002,中国-河北-廊坊-安次区
1310003,131000,广阳区,area/CHN/130000/131000/1310003,中国-河北-廊坊-广阳区
13100022,131000,固安县,area/CHN/130000/131000/13100022,中国-河北-廊坊-固安县
13100023,131000,永清县,area/CHN/130000/131000/13100023,中国-河北-廊坊-永清县
13100024,131000,香河县,area/CHN/130000/131000/13100024,中国-河北-廊坊-香河县
13100025,131000,大城县,area/CHN/130000/131000/13100025,中国-河北-廊坊-大城县
13100026,131000,文安县,area/CHN/130000/131000/13100026,中国-河北-廊坊-文安县
13100028,131000,大厂回族自治县,area/CHN/130000/131000/13100028,中国-河北-廊坊-大厂回族自治县
13100081,131000,霸州市,area/CHN/130000/131000/13100081,中国-河北-廊坊-霸州市
13100082,131000,三河市,area/CHN/130000/131000/13100082,中国-河北-廊坊-三河市
1311002,131100,桃城区,area/CHN/130000/131100/1311002,中国-河北-衡水-桃城区
13110021,131100,枣强县,area/CHN/130000/131100/13110021,中国-河北-衡水-枣强县
13110022,131100,武邑县,area/CHN/130000/131100/13110022,中国-河北-衡水-武邑县
13110023,131100,武强县,area/CHN/130000/131100/13110023,中国-河北-衡水-武强县
13110024,131100,饶阳县,area/CHN/130000/131100/13110024,中国-河北-衡水-饶阳县
13110025,131100,安平县,area/CHN/130000/131100/13110025,中国-河北-衡水-安平县
13110026,131100,故城县,area/CHN/130000/131100/13110026,中国-河北-衡水-故城县
13110027,131100,景　县,area/CHN/130000/131100/13110027,中国-河北-衡水-景　县
13110028,131100,阜城县,area/CHN/130000/131100/13110028,中国-河北-衡水-阜城县
13110081,131100,冀州市,area/CHN/130000/131100/13110081,中国-河北-衡水-冀州市
13110082,131100,深州市,area/CHN/130000/131100/13110082,中国-河北-衡水-深州市
140100,140000,太原,area/CHN/140000/140100,中国-山西-太原
140200,140000,大同,area/CHN/140000/140200,中国-山西-大同
140300,140000,阳泉,area/CHN/140000/140300,中国-山西-阳泉
140400,140000,长治,area/CHN/140000/140400,中国-山西-长治
140500,140000,晋城,area/CHN/140000/140500,中国-山西-晋城
140600,140000,朔州,area/CHN/140000/140600,中国-山西-朔州
140700,140000,晋中,area/CHN/140000/140700,中国-山西-晋中
140800,140000,运城,area/CHN/140000/140800,中国-山西-运城
140900,140000,忻州,area/CHN/140000/140900,中国-山西-忻州
141000,140000,临汾,area/CHN/140000/141000,中国-山西-临汾
141100,140000,吕梁,area/CHN/140000/141100,中国-山西-吕梁
1401005,140100,小店区,area/CHN/140000/140100/1401005,中国-山西-太原-小店区
1401006,140100,迎泽区,area/CHN/140000/140100/1401006,中国-山西-太原-迎泽区
1401007,140100,杏花岭区,area/CHN/140000/140100/1401007,中国-山西-太原-杏花岭区
1401008,140100,尖草坪区,area/CHN/140000/140100/1401008,中国-山西-太原-尖草坪区
1401009,140100,万柏林区,area/CHN/140000/140100/1401009,中国-山西-太原-万柏林区
14010010,140100,晋源区,area/CHN/140000/140100/14010010,中国-山西-太原-晋源区
14010021,140100,清徐县,area/CHN/140000/140100/14010021,中国-山西-太原-清徐县
14010022,140100,阳曲县,area/CHN/140000/140100/14010022,中国-山西-太原-阳曲县
14010023,140100,娄烦县,area/CHN/140000/140100/14010023,中国-山西-太原-娄烦县
14010081,140100,古交市,area/CHN/140000/140100/14010081,中国-山西-太原-古交市
1402002,140200,城　区,area/CHN/140000/140200/1402002,中国-山西-大同-城　区
1402003,140200,矿　区,area/CHN/140000/140200/1402003,中国-山西-大同-矿　区
14020011,140200,南郊区,area/CHN/140000/140200/14020011,中国-山西-大同-南郊区
14020012,140200,新荣区,area/CHN/140000/140200/14020012,中国-山西-大同-新荣区
14020021,140200,阳高县,area/CHN/140000/140200/14020021,中国-山西-大同-阳高县
14020022,140200,天镇县,area/CHN/140000/140200/14020022,中国-山西-大同-天镇县
14020023,140200,广灵县,area/CHN/140000/140200/14020023,中国-山西-大同-广灵县
14020024,140200,灵丘县,area/CHN/140000/140200/14020024,中国-山西-大同-灵丘县
14020025,140200,浑源县,area/CHN/140000/140200/14020025,中国-山西-大同-浑源县
14020026,140200,左云县,area/CHN/140000/140200/14020026,中国-山西-大同-左云县
14020027,140200,大同县,area/CHN/140000/140200/14020027,中国-山西-大同-大同县
1403002,140300,城　区,area/CHN/140000/140300/1403002,中国-山西-阳泉-城　区
1403003,140300,矿　区,area/CHN/140000/140300/1403003,中国-山西-阳泉-矿　区
14030011,140300,郊　区,area/CHN/140000/140300/14030011,中国-山西-阳泉-郊　区
14030021,140300,平定县,area/CHN/140000/140300/14030021,中国-山西-阳泉-平定县
14030022,140300,盂　县,area/CHN/140000/140300/14030022,中国-山西-阳泉-盂　县
1404002,140400,城　区,area/CHN/140000/140400/1404002,中国-山西-长治-城　区
14040011,140400,郊　区,area/CHN/140000/140400/14040011,中国-山西-长治-郊　区
14040021,140400,长治县,area/CHN/140000/140400/14040021,中国-山西-长治-长治县
14040023,140400,襄垣县,area/CHN/140000/140400/14040023,中国-山西-长治-襄垣县
14040024,140400,屯留县,area/CHN/140000/140400/14040024,中国-山西-长治-屯留县
14040025,140400,平顺县,area/CHN/140000/140400/14040025,中国-山西-长治-平顺县
14040026,140400,黎城县,area/CHN/140000/140400/14040026,中国-山西-长治-黎城县
14040027,140400,壶关县,area/CHN/140000/140400/14040027,中国-山西-长治-壶关县
14040028,140400,长子县,area/CHN/140000/140400/14040028,中国-山西-长治-长子县
14040029,140400,武乡县,area/CHN/140000/140400/14040029,中国-山西-长治-武乡县
14040030,140400,沁　县,area/CHN/140000/140400/14040030,中国-山西-长治-沁　县
14040031,140400,沁源县,area/CHN/140000/140400/14040031,中国-山西-长治-沁源县
14040081,140400,潞城市,area/CHN/140000/140400/14040081,中国-山西-长治-潞城市
1405002,140500,城　区,area/CHN/140000/140500/1405002,中国-山西-晋城-城　区
14050021,140500,沁水县,area/CHN/140000/140500/14050021,中国-山西-晋城-沁水县
14050022,140500,阳城县,area/CHN/140000/140500/14050022,中国-山西-晋城-阳城县
14050024,140500,陵川县,area/CHN/140000/140500/14050024,中国-山西-晋城-陵川县
14050025,140500,泽州县,area/CHN/140000/140500/14050025,中国-山西-晋城-泽州县
14050081,140500,高平市,area/CHN/140000/140500/14050081,中国-山西-晋城-高平市
1406002,140600,朔城区,area/CHN/140000/140600/1406002,中国-山西-朔州-朔城区
1406003,140600,平鲁区,area/CHN/140000/140600/1406003,中国-山西-朔州-平鲁区
14060021,140600,山阴县,area/CHN/140000/140600/14060021,中国-山西-朔州-山阴县
14060022,140600,应　县,area/CHN/140000/140600/14060022,中国-山西-朔州-应　县
14060023,140600,右玉县,area/CHN/140000/140600/14060023,中国-山西-朔州-右玉县
14060024,140600,怀仁县,area/CHN/140000/140600/14060024,中国-山西-朔州-怀仁县
1407002,140700,榆次区,area/CHN/140000/140700/1407002,中国-山西-晋中-榆次区
14070021,140700,榆社县,area/CHN/140000/140700/14070021,中国-山西-晋中-榆社县
14070022,140700,左权县,area/CHN/140000/140700/14070022,中国-山西-晋中-左权县
14070023,140700,和顺县,area/CHN/140000/140700/14070023,中国-山西-晋中-和顺县
14070024,140700,昔阳县,area/CHN/140000/140700/14070024,中国-山西-晋中-昔阳县
14070025,140700,寿阳县,area/CHN/140000/140700/14070025,中国-山西-晋中-寿阳县
14070026,140700,太谷县,area/CHN/140000/140700/14070026,中国-山西-晋中-太谷县
14070027,140700,祁　县,area/CHN/140000/140700/14070027,中国-山西-晋中-祁　县
14070028,140700,平遥县,area/CHN/140000/140700/14070028,中国-山西-晋中-平遥县
14070029,140700,灵石县,area/CHN/140000/140700/14070029,中国-山西-晋中-灵石县
14070081,140700,介休市,area/CHN/140000/140700/14070081,中国-山西-晋中-介休市
1408002,140800,盐湖区,area/CHN/140000/140800/1408002,中国-山西-运城-盐湖区
14080021,140800,临猗县,area/CHN/140000/140800/14080021,中国-山西-运城-临猗县
14080022,140800,万荣县,area/CHN/140000/140800/14080022,中国-山西-运城-万荣县
14080023,140800,闻喜县,area/CHN/140000/140800/14080023,中国-山西-运城-闻喜县
14080024,140800,稷山县,area/CHN/140000/140800/14080024,中国-山西-运城-稷山县
14080025,140800,新绛县,area/CHN/140000/140800/14080025,中国-山西-运城-新绛县
14080026,140800,绛　县,area/CHN/140000/140800/14080026,中国-山西-运城-绛　县
14080027,140800,垣曲县,area/CHN/140000/140800/14080027,中国-山西-运城-垣曲县
14080028,140800,夏　县,area/CHN/140000/140800/14080028,中国-山西-运城-夏　县
14080029,140800,平陆县,area/CHN/140000/140800/14080029,中国-山西-运城-平陆县
14080030,140800,芮城县,area/CHN/140000/140800/14080030,中国-山西-运城-芮城县
14080081,140800,永济市,area/CHN/140000/140800/14080081,中国-山西-运城-永济市
14080082,140800,河津市,area/CHN/140000/140800/14080082,中国-山西-运城-河津市
1409002,140900,忻府区,area/CHN/140000/140900/1409002,中国-山西-忻州-忻府区
14090021,140900,定襄县,area/CHN/140000/140900/14090021,中国-山西-忻州-定襄县
14090022,140900,五台县,area/CHN/140000/140900/14090022,中国-山西-忻州-五台县
14090023,140900,代　县,area/CHN/140000/140900/14090023,中国-山西-忻州-代　县
14090024,140900,繁峙县,area/CHN/140000/140900/14090024,中国-山西-忻州-繁峙县
14090025,140900,宁武县,area/CHN/140000/140900/14090025,中国-山西-忻州-宁武县
14090026,140900,静乐县,area/CHN/140000/140900/14090026,中国-山西-忻州-静乐县
14090027,140900,神池县,area/CHN/140000/140900/14090027,中国-山西-忻州-神池县
14090028,140900,五寨县,area/CHN/140000/140900/14090028,中国-山西-忻州-五寨县
14090029,140900,岢岚县,area/CHN/140000/140900/14090029,中国-山西-忻州-岢岚县
14090030,140900,河曲县,area/CHN/140000/140900/14090030,中国-山西-忻州-河曲县
14090031,140900,保德县,area/CHN/140000/140900/14090031,中国-山西-忻州-保德县
14090032,140900,偏关县,area/CHN/140000/140900/14090032,中国-山西-忻州-偏关县
14090081,140900,原平市,area/CHN/140000/140900/14090081,中国-山西-忻州-原平市
1410002,141000,尧都区,area/CHN/140000/141000/1410002,中国-山西-临汾-尧都区
14100021,141000,曲沃县,area/CHN/140000/141000/14100021,中国-山西-临汾-曲沃县
14100022,141000,翼城县,area/CHN/140000/141000/14100022,中国-山西-临汾-翼城县
14100023,141000,襄汾县,area/CHN/140000/141000/14100023,中国-山西-临汾-襄汾县
14100024,141000,洪洞县,area/CHN/140000/141000/14100024,中国-山西-临汾-洪洞县
14100025,141000,古　县,area/CHN/140000/141000/14100025,中国-山西-临汾-古　县
14100026,141000,安泽县,area/CHN/140000/141000/14100026,中国-山西-临汾-安泽县
14100027,141000,浮山县,area/CHN/140000/141000/14100027,中国-山西-临汾-浮山县
14100028,141000,吉　县,area/CHN/140000/141000/14100028,中国-山西-临汾-吉　县
14100029,141000,乡宁县,area/CHN/140000/141000/14100029,中国-山西-临汾-乡宁县
14100030,141000,大宁县,area/CHN/140000/141000/14100030,中国-山西-临汾-大宁县
14100031,141000,隰　县,area/CHN/140000/141000/14100031,中国-山西-临汾-隰　县
14100032,141000,永和县,area/CHN/140000/141000/14100032,中国-山西-临汾-永和县
14100033,141000,蒲　县,area/CHN/140000/141000/14100033,中国-山西-临汾-蒲　县
14100034,141000,汾西县,area/CHN/140000/141000/14100034,中国-山西-临汾-汾西县
